update,kind,reward,rate,terminal_time_min,steps,episodes,step_avg_reward,step_avg_rate,combo_id,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT
10,eval,1150.037158203125,2.93431082599633,377.0,nan,1,nan,nan,4,2,0.15,0.5,5,5,6,5.5,eval
11,train,158.57309,0.3755075,398.95,797.9,10,0.20196375250816345,0.4039275050163269,4,2,0.15,0.5,5,5,6,5.5
12,train,191.86897,0.41996762,439.5,879.0,9,0.22032800316810608,0.44065600633621216,4,2,0.15,0.5,5,5,6,5.5
13,train,162.40614,0.3845421,409.4,818.8,10,0.19824934005737305,0.3964986801147461,4,2,0.15,0.5,5,5,6,5.5
14,train,157.45665232340494,0.3695789645006518,408.05555555555554,816.1111111111111,9,0.19512063264846802,0.39024126529693604,4,2,0.15,0.5,5,5,6,5.5
15,train,166.24615173339845,0.38120309506807853,409.25,818.5,10,0.20318108797073364,0.4063621759414673,4,2,0.15,0.5,5,5,6,5.5
15,eval,1150.037158203125,2.93431082599633,377.0,nan,1,nan,nan,4,2,0.15,0.5,5,5,6,5.5,eval
16,train,213.93095,0.46497715,447.3333333333333,894.6666666666666,9,0.2393176555633545,0.478635311126709,4,2,0.15,0.5,5,5,6,5.5
17,train,148.06918,0.37596714,382.3125,764.625,8,0.20917589962482452,0.41835179924964905,4,2,0.15,0.5,5,5,6,5.5
18,train,287.9914,0.49203038,554.8571428571429,1109.7142857142858,7,0.2540074586868286,0.5080149173736572,4,2,0.15,0.5,5,5,6,5.5
19,train,213.13101,0.41644758,469.1875,938.375,8,0.23190215229988098,0.46380430459976196,4,2,0.15,0.5,5,5,6,5.5
20,train,239.54547,0.46408993,492.6875,985.375,8,0.24042746424674988,0.48085492849349976,4,2,0.15,0.5,5,5,6,5.5
20,eval,1150.037158203125,2.93431082599633,377.0,nan,1,nan,nan,4,2,0.15,0.5,5,5,6,5.5,eval
21,train,148.09384,0.37097567,387.4,774.8,10,0.18871967494487762,0.37743934988975525,4,2,0.15,0.5,5,5,6,5.5
22,train,216.15327,0.43651688,483.3125,966.625,8,0.22046269476413727,0.44092538952827454,4,2,0.15,0.5,5,5,6,5.5
23,train,275.59177,0.48420724,544.2857142857143,1088.5714285714287,7,0.2485235035419464,0.4970470070838928,4,2,0.15,0.5,5,5,6,5.5
24,train,219.15273,0.40524355,516.9285714285714,1033.857142857143,7,0.21145792305469513,0.42291584610939026,4,2,0.15,0.5,5,5,6,5.5
25,train,160.7263,0.38778958,396.3,792.6,10,0.2039380818605423,0.4078761637210846,4,2,0.15,0.5,5,5,6,5.5
25,eval,1150.037158203125,2.93431082599633,377.0,nan,1,nan,nan,4,2,0.15,0.5,5,5,6,5.5,eval
26,train,270.19077,0.45329875,551.9285714285714,1103.857142857143,7,0.24338649213314056,0.48677298426628113,4,2,0.15,0.5,5,5,6,5.5
27,train,188.36241,0.42004505,437.625,875.25,8,0.22713032364845276,0.4542606472969055,4,2,0.15,0.5,5,5,6,5.5
28,train,195.92906,0.40580204,446.625,893.25,8,0.23320052027702332,0.46640104055404663,4,2,0.15,0.5,5,5,6,5.5
29,train,204.32812,0.4402995,447.94444444444446,895.8888888888889,9,0.2297312617301941,0.4594625234603882,4,2,0.15,0.5,5,5,6,5.5
30,train,235.0389,0.46130735,491.0625,982.125,8,0.24028173089027405,0.4805634617805481,4,2,0.15,0.5,5,5,6,5.5
30,eval,1150.037158203125,2.93431082599633,377.0,nan,1,nan,nan,4,2,0.15,0.5,5,5,6,5.5,eval
31,train,212.33168697357178,0.3951299805562575,474.0,948.0,8,0.22360646724700928,0.44721293449401855,4,2,0.15,0.5,5,5,6,5.5
32,train,183.19037,0.4034116,434.77777777777777,869.5555555555555,9,0.20857453346252441,0.41714906692504883,4,2,0.15,0.5,5,5,6,5.5
33,train,192.5997,0.38778743,458.5,917.0,8,0.20331953465938568,0.40663906931877136,4,2,0.15,0.5,5,5,6,5.5
34,train,233.11758,0.43705317,507.8125,1015.625,8,0.2305949181318283,0.4611898362636566,4,2,0.15,0.5,5,5,6,5.5
35,train,257.38635,0.41539833,576.5714285714286,1153.142857142857,7,0.2239329218864441,0.4478658437728882,4,2,0.15,0.5,5,5,6,5.5
35,eval,1150.037158203125,2.93431082599633,377.0,nan,1,nan,nan,4,2,0.15,0.5,5,5,6,5.5,eval
36,train,211.75122,0.44520772,452.6666666666667,905.3333333333334,9,0.2336132824420929,0.4672265648841858,4,2,0.15,0.5,5,5,6,5.5
37,train,204.76814,0.416084,458.875,917.75,8,0.22705766558647156,0.4541153311729431,4,2,0.15,0.5,5,5,6,5.5
38,train,203.8121,0.4275337,451.6111111111111,903.2222222222222,9,0.2251354157924652,0.4502708315849304,4,2,0.15,0.5,5,5,6,5.5
39,train,178.55524,0.4119547,417.3888888888889,834.7777777777778,9,0.21427759528160095,0.4285551905632019,4,2,0.15,0.5,5,5,6,5.5
40,train,168.09982,0.41702765,387.85,775.7,10,0.21944046020507812,0.43888092041015625,4,2,0.15,0.5,5,5,6,5.5
40,eval,1150.037158203125,2.93431082599633,377.0,nan,1,nan,nan,4,2,0.15,0.5,5,5,6,5.5,eval
41,train,166.15935,0.3987122,399.55,799.1,10,0.20749406516551971,0.41498813033103943,4,2,0.15,0.5,5,5,6,5.5
42,train,313.38336,0.45338726,652.25,1304.5,6,0.2417498230934143,0.4834996461868286,4,2,0.15,0.5,5,5,6,5.5
43,train,175.66396,0.40792513,417.3888888888889,834.7777777777778,9,0.21771083772182465,0.4354216754436493,4,2,0.15,0.5,5,5,6,5.5
44,train,247.3094,0.47001186,499.14285714285717,998.2857142857143,7,0.24709120392799377,0.49418240785598755,4,2,0.15,0.5,5,5,6,5.5
45,train,255.0293,0.41782472,540.5,1081.0,7,0.2327539175748825,0.465507835149765,4,2,0.15,0.5,5,5,6,5.5
45,eval,1150.037158203125,2.93431082599633,377.0,nan,1,nan,nan,4,2,0.15,0.5,5,5,6,5.5,eval
46,train,218.59438,0.44561273,481.375,962.75,8,0.22818569839000702,0.45637139678001404,4,2,0.15,0.5,5,5,6,5.5
47,train,210.9168,0.44621426,443.6666666666667,887.3333333333334,9,0.239498570561409,0.478997141122818,4,2,0.15,0.5,5,5,6,5.5
48,train,167.51674,0.419869,398.22222222222223,796.4444444444445,9,0.21809762716293335,0.4361952543258667,4,2,0.15,0.5,5,5,6,5.5
49,train,179.58932,0.40713584,431.5,863.0,8,0.2065247893333435,0.413049578666687,4,2,0.15,0.5,5,5,6,5.5
50,train,303.66232,0.4586043,612.9166666666666,1225.8333333333333,6,0.24727454781532288,0.49454909563064575,4,2,0.15,0.5,5,5,6,5.5
50,eval,1150.037158203125,2.93431082599633,377.0,nan,1,nan,nan,4,2,0.15,0.5,5,5,6,5.5,eval
1,train,114.50249608357747,0.30866508705215406,327.875,655.75,12,0.1772492527961731,0.3544985055923462,5,2,0.2,0.33,5,5,6,5.5
2,train,146.19493,0.38963234,350.77272727272725,701.5454545454545,11,0.21124136447906494,0.4224827289581299,5,2,0.2,0.33,5,5,6,5.5
3,train,113.08732,0.35636115,315.125,630.25,12,0.18522103130817413,0.37044206261634827,5,2,0.2,0.33,5,5,6,5.5
4,train,149.43947,0.41478556,355.8636363636364,711.7272727272727,11,0.20924849808216095,0.4184969961643219,5,2,0.2,0.33,5,5,6,5.5
5,train,168.6456,0.42605036,365.3181818181818,730.6363636363636,11,0.23336738348007202,0.46673476696014404,5,2,0.2,0.33,5,5,6,5.5
5,eval,2039.7303588867187,3.647283124923706,523.5,nan,1,nan,nan,5,2,0.2,0.33,5,5,6,5.5,eval
6,train,190.3469,0.42595434,419.9375,839.875,8,0.23838284611701965,0.4767656922340393,5,2,0.2,0.33,5,5,6,5.5
7,train,151.80972,0.40209705,364.54545454545456,729.0909090909091,11,0.20971719920635223,0.41943439841270447,5,2,0.2,0.33,5,5,6,5.5
8,train,208.23564,0.49866718,408.6,817.2,10,0.2545130252838135,0.509026050567627,5,2,0.2,0.33,5,5,6,5.5
9,train,186.27684631347657,0.43385044750811036,398.05,796.1,10,0.23285764455795288,0.46571528911590576,5,2,0.2,0.33,5,5,6,5.5
10,train,169.00047,0.46094808,361.3181818181818,722.6363636363636,11,0.23568160831928253,0.47136321663856506,5,2,0.2,0.33,5,5,6,5.5
10,eval,2045.7721801757812,3.697954273223877,528.7,nan,1,nan,nan,5,2,0.2,0.33,5,5,6,5.5,eval
11,train,156.16978,0.44371155,346.3636363636364,692.7272727272727,11,0.2296723574399948,0.4593447148799896,5,2,0.2,0.33,5,5,6,5.5
12,train,138.03973,0.3873901,350.40909090909093,700.8181818181819,11,0.2005578577518463,0.4011157155036926,5,2,0.2,0.33,5,5,6,5.5
13,train,221.20865,0.45681372,447.2142857142857,894.4285714285714,7,0.25866228342056274,0.5173245668411255,5,2,0.2,0.33,5,5,6,5.5
14,train,169.12683,0.43140662,365.3181818181818,730.6363636363636,11,0.23237085342407227,0.46474170684814453,5,2,0.2,0.33,5,5,6,5.5
15,train,209.55631171332465,0.4186534488172076,437.94444444444446,875.8888888888889,9,0.24221980571746826,0.4844396114349365,5,2,0.2,0.33,5,5,6,5.5
15,eval,2045.7721801757812,3.697954273223877,528.7,nan,1,nan,nan,5,2,0.2,0.33,5,5,6,5.5,eval
16,train,162.44958,0.418697,369.09090909090907,738.1818181818181,11,0.21935349702835083,0.43870699405670166,5,2,0.2,0.33,5,5,6,5.5
17,train,133.31265,0.41591033,318.8,637.6,10,0.22338435053825378,0.44676870107650757,5,2,0.2,0.33,5,5,6,5.5
18,train,215.29955,0.4422997,435.77777777777777,871.5555555555555,9,0.25268983840942383,0.5053796768188477,5,2,0.2,0.33,5,5,6,5.5
19,train,254.40102,0.46154106,500.8125,1001.625,8,0.2545791566371918,0.5091583132743835,5,2,0.2,0.33,5,5,6,5.5
20,train,184.51361,0.43302497,387.85,775.7,10,0.23680371046066284,0.4736074209213257,5,2,0.2,0.33,5,5,6,5.5
20,eval,2045.7721801757812,3.697954273223877,528.7,nan,1,nan,nan,5,2,0.2,0.33,5,5,6,5.5,eval
21,train,251.15085,0.4741609,482.9375,965.875,8,0.25649315118789673,0.5129863023757935,5,2,0.2,0.33,5,5,6,5.5
22,train,212.99173,0.47921032,435.6111111111111,871.2222222222222,9,0.2451300323009491,0.4902600646018982,5,2,0.2,0.33,5,5,6,5.5
23,train,247.88263,0.49151164,498.6875,997.375,8,0.2463509738445282,0.4927019476890564,5,2,0.2,0.33,5,5,6,5.5
24,train,224.54062,0.4019765,499.375,998.75,8,0.22582271695137024,0.4516454339027405,5,2,0.2,0.33,5,5,6,5.5
25,train,149.70728,0.40897495,352.45454545454544,704.9090909090909,11,0.2144755721092224,0.4289511442184448,5,2,0.2,0.33,5,5,6,5.5
25,eval,2045.7721801757812,3.697954273223877,528.7,nan,1,nan,nan,5,2,0.2,0.33,5,5,6,5.5,eval
26,train,169.44263,0.44409218,361.77272727272725,723.5454545454545,11,0.23969537019729614,0.4793907403945923,5,2,0.2,0.33,5,5,6,5.5
27,train,169.78821,0.44434032,369.8,739.6,10,0.23463961482048035,0.4692792296409607,5,2,0.2,0.33,5,5,6,5.5
28,train,149.23367,0.4065677,345.9375,691.875,8,0.24015183746814728,0.48030367493629456,5,2,0.2,0.33,5,5,6,5.5
29,train,190.28072,0.4205254,422.1111111111111,844.2222222222222,9,0.22945943474769592,0.45891886949539185,5,2,0.2,0.33,5,5,6,5.5
30,train,136.8059056599935,0.40220307269803834,321.0416666666667,642.0833333333334,12,0.2193390130996704,0.4386780261993408,5,2,0.2,0.33,5,5,6,5.5
30,eval,2045.7721801757812,3.697954273223877,528.7,nan,1,nan,nan,5,2,0.2,0.33,5,5,6,5.5,eval
31,train,176.62732,0.42541218,383.15,766.3,10,0.23355934023857117,0.46711868047714233,5,2,0.2,0.33,5,5,6,5.5
32,train,175.3365,0.44816628,380.65,761.3,10,0.2334112673997879,0.4668225347995758,5,2,0.2,0.33,5,5,6,5.5
33,train,132.84537,0.37803984,336.0833333333333,672.1666666666666,12,0.19557400047779083,0.39114800095558167,5,2,0.2,0.33,5,5,6,5.5
34,train,221.07568,0.44044125,468.375,936.75,8,0.23969171941280365,0.4793834388256073,5,2,0.2,0.33,5,5,6,5.5
35,train,145.75073,0.40070736,345.09090909090907,690.1818181818181,11,0.20815005898475647,0.41630011796951294,5,2,0.2,0.33,5,5,6,5.5
35,eval,2045.7721801757812,3.697954273223877,528.7,nan,1,nan,nan,5,2,0.2,0.33,5,5,6,5.5,eval
36,train,189.4694,0.44735664,401.8333333333333,803.6666666666666,9,0.23807789385318756,0.4761557877063751,5,2,0.2,0.33,5,5,6,5.5
37,train,193.62982,0.4228531,416.1875,832.375,8,0.2548288106918335,0.509657621383667,5,2,0.2,0.33,5,5,6,5.5
38,train,180.76186,0.41627008,403.0,806.0,9,0.23381593823432922,0.46763187646865845,5,2,0.2,0.33,5,5,6,5.5
39,train,146.94484,0.3877403,371.3181818181818,742.6363636363636,11,0.19787642359733582,0.39575284719467163,5,2,0.2,0.33,5,5,6,5.5
40,train,168.22153,0.4169198,377.9,755.8,10,0.22119635343551636,0.4423927068710327,5,2,0.2,0.33,5,5,6,5.5
40,eval,2045.7721801757812,3.697954273223877,528.7,nan,1,nan,nan,5,2,0.2,0.33,5,5,6,5.5,eval
41,train,206.07285,0.4663872,434.25,868.5,8,0.24796217679977417,0.49592435359954834,5,2,0.2,0.33,5,5,6,5.5
42,train,153.36418,0.41831866,356.3636363636364,712.7272727272727,11,0.21736516058444977,0.43473032116889954,5,2,0.2,0.33,5,5,6,5.5
43,train,177.5899,0.4060064,402.6666666666667,805.3333333333334,9,0.22591590881347656,0.4518318176269531,5,2,0.2,0.33,5,5,6,5.5
44,train,201.16875,0.43467355,420.5,841.0,8,0.25233346223831177,0.5046669244766235,5,2,0.2,0.33,5,5,6,5.5
45,train,267.54767,0.47021186,506.9375,1013.875,8,0.2620079517364502,0.5240159034729004,5,2,0.2,0.33,5,5,6,5.5
45,eval,2045.7721801757812,3.697954273223877,528.7,nan,1,nan,nan,5,2,0.2,0.33,5,5,6,5.5,eval
46,train,217.07723066541882,0.43520028724493803,451.3888888888889,902.7777777777778,9,0.2397083342075348,0.4794166684150696,5,2,0.2,0.33,5,5,6,5.5
47,train,218.11646,0.47595236,443.0,886.0,9,0.24650076031684875,0.4930015206336975,5,2,0.2,0.33,5,5,6,5.5
48,train,254.20668,0.48414516,473.5,947.0,8,0.2675839364528656,0.5351678729057312,5,2,0.2,0.33,5,5,6,5.5
49,train,227.84032,0.466859,461.875,923.75,8,0.24266169965267181,0.48532339930534363,5,2,0.2,0.33,5,5,6,5.5
50,train,170.5974,0.42027172,385.65,771.3,10,0.2236848920583725,0.447369784116745,5,2,0.2,0.33,5,5,6,5.5
50,eval,2045.7721801757812,3.697954273223877,528.7,nan,1,nan,nan,5,2,0.2,0.33,5,5,6,5.5,eval
1,train,203.32684,0.42426118,450.44444444444446,900.8888888888889,9,0.22678199410438538,0.45356398820877075,6,2,0.2,0.5,5,5,6,5.5
2,train,189.2223,0.40404096,445.77777777777777,891.5555555555555,9,0.21575790643692017,0.43151581287384033,6,2,0.2,0.5,5,5,6,5.5
3,train,160.58188,0.38762993,404.0,808.0,10,0.19773148000240326,0.3954629600048065,6,2,0.2,0.5,5,5,6,5.5
4,train,297.5946,0.4747201,574.5833333333334,1149.1666666666667,6,0.25488799810409546,0.5097759962081909,6,2,0.2,0.5,5,5,6,5.5
5,train,288.21707,0.49501276,572.1428571428571,1144.2857142857142,7,0.25429075956344604,0.5085815191268921,6,2,0.2,0.5,5,5,6,5.5
5,eval,1200.7342407226563,3.1553330421447754,370.3,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
6,train,213.4297,0.4318872,470.6875,941.375,8,0.228873610496521,0.457747220993042,6,2,0.2,0.5,5,5,6,5.5
7,train,193.41022,0.42877418,442.1666666666667,884.3333333333334,9,0.22031551599502563,0.44063103199005127,6,2,0.2,0.5,5,5,6,5.5
8,train,256.8633,0.47339377,507.8125,1015.625,8,0.25206267833709717,0.5041253566741943,6,2,0.2,0.5,5,5,6,5.5
9,train,216.91411,0.4160691,492.5625,985.125,8,0.21549266576766968,0.43098533153533936,6,2,0.2,0.5,5,5,6,5.5
10,train,314.43073,0.46223497,656.5,1313.0,6,0.24351158738136292,0.48702317476272583,6,2,0.2,0.5,5,5,6,5.5
10,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
11,train,342.74872,0.54608643,612.0,1224.0,5,0.28100550174713135,0.5620110034942627,6,2,0.2,0.5,5,5,6,5.5
12,train,212.23102,0.4229834,476.75,953.5,8,0.22249412536621094,0.4449882507324219,6,2,0.2,0.5,5,5,6,5.5
13,train,259.02713,0.50620735,508.375,1016.75,8,0.25511330366134644,0.5102266073226929,6,2,0.2,0.5,5,5,6,5.5
14,train,250.20842,0.43519104,551.0833333333334,1102.1666666666667,6,0.2500048279762268,0.5000096559524536,6,2,0.2,0.5,5,5,6,5.5
15,train,415.76678,0.5201352,778.3,1556.6,5,0.2624821662902832,0.5249643325805664,6,2,0.2,0.5,5,5,6,5.5
15,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
16,train,276.9432,0.45217595,549.2142857142857,1098.4285714285713,7,0.2502339482307434,0.5004678964614868,6,2,0.2,0.5,5,5,6,5.5
17,train,245.07864,0.48104832,492.5625,985.125,8,0.2498147040605545,0.499629408121109,6,2,0.2,0.5,5,5,6,5.5
18,train,297.73605,0.4695764,598.4166666666666,1196.8333333333333,6,0.25253239274024963,0.5050647854804993,6,2,0.2,0.5,5,5,6,5.5
19,train,208.83359,0.43402463,464.8125,929.625,8,0.23597633838653564,0.4719526767730713,6,2,0.2,0.5,5,5,6,5.5
20,train,288.471,0.49304956,548.7857142857143,1097.5714285714287,7,0.26848119497299194,0.5369623899459839,6,2,0.2,0.5,5,5,6,5.5
20,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
21,train,329.92517,0.4884286,623.25,1246.5,6,0.2610640823841095,0.522128164768219,6,2,0.2,0.5,5,5,6,5.5
22,train,356.96008,0.5324972,652.8333333333334,1305.6666666666667,6,0.27167344093322754,0.5433468818664551,6,2,0.2,0.5,5,5,6,5.5
23,train,157.69052,0.38106972,408.0,816.0,10,0.1937137246131897,0.3874274492263794,6,2,0.2,0.5,5,5,6,5.5
24,train,368.2945,0.51212823,699.1,1398.2,5,0.2604238986968994,0.5208477973937988,6,2,0.2,0.5,5,5,6,5.5
25,train,248.51353,0.48325485,493.5,987.0,8,0.2557850480079651,0.5115700960159302,6,2,0.2,0.5,5,5,6,5.5
25,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
26,train,160.52377,0.38182428,390.75,781.5,10,0.20738080143928528,0.41476160287857056,6,2,0.2,0.5,5,5,6,5.5
27,train,220.04175,0.44200557,481.125,962.25,8,0.2303956151008606,0.4607912302017212,6,2,0.2,0.5,5,5,6,5.5
28,train,290.26053,0.45275924,588.5833333333334,1177.1666666666667,6,0.2504396438598633,0.5008792877197266,6,2,0.2,0.5,5,5,6,5.5
29,train,231.4761,0.44382578,487.875,975.75,8,0.23882490396499634,0.4776498079299927,6,2,0.2,0.5,5,5,6,5.5
30,train,357.6861,0.48591414,690.3,1380.6,5,0.2643086314201355,0.528617262840271,6,2,0.2,0.5,5,5,6,5.5
30,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
31,train,306.8264,0.47365075,573.5714285714286,1147.142857142857,7,0.26964300870895386,0.5392860174179077,6,2,0.2,0.5,5,5,6,5.5
32,train,481.0843,0.53511804,804.625,1609.25,4,0.29835087060928345,0.5967017412185669,6,2,0.2,0.5,5,5,6,5.5
33,train,297.19937,0.43911457,580.5,1161.0,7,0.25645869970321655,0.5129173994064331,6,2,0.2,0.5,5,5,6,5.5
34,train,211.02934,0.4696457,444.92857142857144,889.8571428571429,7,0.24249106645584106,0.48498213291168213,6,2,0.2,0.5,5,5,6,5.5
35,train,358.83276,0.4938488,663.3333333333334,1326.6666666666667,6,0.2682584524154663,0.5365169048309326,6,2,0.2,0.5,5,5,6,5.5
35,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
36,train,239.59833,0.4609535,492.875,985.75,8,0.24535778164863586,0.49071556329727173,6,2,0.2,0.5,5,5,6,5.5
37,train,238.0173,0.45540422,500.8125,1001.625,8,0.23880597949028015,0.4776119589805603,6,2,0.2,0.5,5,5,6,5.5
38,train,265.70078,0.45833212,560.4285714285714,1120.857142857143,7,0.23614686727523804,0.4722937345504761,6,2,0.2,0.5,5,5,6,5.5
39,train,257.9246499197824,0.4475395290219054,514.2857142857143,1028.5714285714287,7,0.2570611238479614,0.5141222476959229,6,2,0.2,0.5,5,5,6,5.5
40,train,186.1669,0.43603626,414.8888888888889,829.7777777777778,9,0.22234120965003967,0.44468241930007935,6,2,0.2,0.5,5,5,6,5.5
40,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
41,train,455.77515,0.54496276,792.3,1584.6,5,0.28426262736320496,0.5685252547264099,6,2,0.2,0.5,5,5,6,5.5
42,train,530.1902,0.549738,966.25,1932.5,4,0.2703571319580078,0.5407142639160156,6,2,0.2,0.5,5,5,6,5.5
43,train,140.39891,0.37439793,365.1,730.2,10,0.20230349898338318,0.40460699796676636,6,2,0.2,0.5,5,5,6,5.5
44,train,323.2021,0.48653805,624.8333333333334,1249.6666666666667,6,0.25571173429489136,0.5114234685897827,6,2,0.2,0.5,5,5,6,5.5
45,train,257.91745,0.42815867,539.7142857142857,1079.4285714285713,7,0.2386372685432434,0.4772745370864868,6,2,0.2,0.5,5,5,6,5.5
45,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
46,train,428.41913,0.5150744,764.8,1529.6,5,0.2749943137168884,0.5499886274337769,6,2,0.2,0.5,5,5,6,5.5
47,train,290.9609,0.49160767,577.3333333333334,1154.6666666666667,6,0.2505441904067993,0.5010883808135986,6,2,0.2,0.5,5,5,6,5.5
48,train,225.82634,0.431489,497.9375,995.875,8,0.2305615246295929,0.4611230492591858,6,2,0.2,0.5,5,5,6,5.5
49,train,329.45618,0.47128287,630.25,1260.5,6,0.26400962471961975,0.5280192494392395,6,2,0.2,0.5,5,5,6,5.5
50,train,292.6191,0.48739585,579.1666666666666,1158.3333333333333,6,0.25323018431663513,0.5064603686332703,6,2,0.2,0.5,5,5,6,5.5
50,eval,2138.5428955078123,3.7963562488555906,532.9,nan,1,nan,nan,6,2,0.2,0.5,5,5,6,5.5,eval
1,train,216.85369300842285,0.45375423267576265,438.3125,876.625,8,0.2625366151332855,0.525073230266571,7,5,0.1,0.33,5,5,6,5.5
2,train,201.24889,0.4340763,406.0,812.0,10,0.24826890230178833,0.49653780460357666,7,5,0.1,0.33,5,5,6,5.5
3,train,215.39896,0.45727456,446.77777777777777,893.5555555555555,9,0.24182727932929993,0.48365455865859985,7,5,0.1,0.33,5,5,6,5.5
4,train,214.49034,0.45343515,454.8888888888889,909.7777777777778,9,0.23564620316028595,0.4712924063205719,7,5,0.1,0.33,5,5,6,5.5
5,train,204.55074,0.50215185,399.05,798.1,10,0.2561476528644562,0.5122953057289124,7,5,0.1,0.33,5,5,6,5.5
5,eval,2930.505419921875,4.254637241363525,654.4,nan,1,nan,nan,7,5,0.1,0.33,5,5,6,5.5,eval
6,train,208.1434,0.48097876,416.3888888888889,832.7777777777778,9,0.25077134370803833,0.5015426874160767,7,5,0.1,0.33,5,5,6,5.5
7,train,244.83708,0.5313832,449.8333333333333,899.6666666666666,9,0.27093881368637085,0.5418776273727417,7,5,0.1,0.33,5,5,6,5.5
8,train,339.81485,0.54751873,561.0,1122.0,6,0.30080804228782654,0.6016160845756531,7,5,0.1,0.33,5,5,6,5.5
